,id,id_depto,jardin,primaria,secundaria
5746,060351300,06210,1,0,0
5747,060351500,06210,1,0,0
5748,060351600,06210,0,0,1
5749,060351800,06707,0,0,1
5751,060352000,06707,0,0,1
5752,060352200,06707,0,0,1
5753,060352300,06568,0,0,1
5755,060352500,06210,0,1,0
5756,060352501,06210,0,1,0
5757,060352700,06595,1,0,1
5758,060352900,06413,1,0,0
5759,060353000,06413,1,0,0
5760,060353200,06413,0,0,1
5761,060353300,06413,0,0,1
5762,060353400,06413,0,0,1
5763,060353500,06448,0,0,1
5764,060353600,06448,0,0,1
5765,060353700,06448,0,0,1
5766,060353800,06448,0,0,1
5767,060353900,06448,0,0,1
5768,060354000,06448,0,0,1
5769,060354100,06448,1,0,0
5770,060354300,06469,1,0,0
5771,060354500,06469,0,0,1
5772,060354600,06469,0,0,1
5773,060354700,06469,0,0,1
5775,060354900,06469,1,0,0
5776,060355000,06469,0,1,0
5777,060355100,06469,1,0,0
5778,060355200,06469,0,0,1
5779,060355500,06469,1,0,0
5780,060355600,06469,0,0,1
5781,060355700,06469,1,0,0
5782,060355800,06469,1,0,0
5783,060355900,06469,0,0,1
5784,060356000,06469,1,0,0
5785,060356200,06469,0,0,1
5786,060356400,06469,0,0,1
5787,060356500,06371,0,0,1
5788,060356600,06371,0,0,1
5789,060356700,06371,1,0,1
5790,060356800,06189,1,0,1
5791,060356900,06189,0,0,1
5792,060357100,06469,1,0,0
5793,060357200,06469,1,0,0
5794,060357300,06469,1,0,0
5795,060357400,06469,1,0,0
5796,060357500,06469,0,0,1
5797,060357600,06469,0,0,1
5798,060357800,06469,0,0,1
5799,060357900,06469,0,0,1
5800,060358000,06469,0,0,1
5801,060358100,06469,0,0,1
5802,060358200,06469,0,0,1
5803,060358300,06469,0,0,1
5804,060358400,06469,0,0,1
5805,060358500,06469,0,0,1
5806,060358600,06469,0,0,1
5807,060358800,06392,0,1,0
5808,060358900,06392,0,1,0
5810,060359100,06392,1,0,0
5811,060359300,06357,0,1,0
5812,060359400,06357,0,0,1
5813,060359500,06497,1,0,0
5814,060359600,06497,0,1,0
5815,060359700,06497,1,0,0
5816,060359800,06497,0,0,1
5817,060359900,06497,1,0,0
5818,060360000,06497,0,0,1
5819,060360200,06497,0,0,1
5820,060360300,06497,1,0,0
5821,060360400,06497,1,0,0
5822,060360500,06497,1,0,0
5823,060360600,06497,1,0,0
5824,060360700,06497,0,0,1
5825,060360800,06497,0,0,1
5826,060360900,06497,0,0,1
5827,060361000,06497,0,0,1
5828,060361100,06497,0,0,1
5830,060361300,06497,1,0,0
5831,060361400,06497,0,0,1
5832,060361500,06497,0,0,1
5834,060361700,06371,1,0,0
5835,060361800,06371,0,0,1
5836,060361900,06371,1,0,0
5837,060362000,06371,0,0,1
5838,060362100,06371,1,0,0
5840,060362300,06371,1,0,0
5841,060362500,06371,0,1,0
5842,060362600,06371,1,0,0
5843,060362700,06210,0,0,1
5844,060362800,06210,0,0,1
5846,060363100,06210,0,0,1
5847,060363200,06595,1,0,0
5848,060363300,06595,0,0,1
5849,060363400,06515,0,0,1
5850,060363600,06412,0,0,1
5852,060363800,06826,0,0,1
5853,060363900,06826,0,0,1
5854,060364000,06826,0,0,1
5855,060364100,06028,0,0,1
5856,060364200,06028,0,0,1
5857,060364300,06028,0,0,1
5859,060364500,06091,0,0,1
5860,060364600,06091,1,0,0
5861,060364800,06760,0,0,1
5862,060364900,06515,0,0,1
5863,060365100,06515,1,0,1
5864,060365200,06515,1,0,0
5865,060365300,06515,0,0,1
5866,060365400,06760,0,1,0
5867,060365500,06760,1,0,1
5868,060365600,06515,0,0,1
5869,060365700,06515,1,0,0
5870,060365800,06515,1,0,1
5871,060365900,06760,1,0,1
5872,060366000,06760,1,0,0
5873,060366100,06515,1,0,0
5874,060366300,06091,1,0,0
5875,060366400,06091,0,0,1
5876,060366500,06091,1,0,0
5877,060366600,06091,0,0,1
5878,060366900,06091,1,0,0
5879,060367000,06091,0,0,1
5880,060367100,06091,1,0,0
5881,060367200,06840,0,1,0
5882,060367300,06840,1,0,1
5883,060367400,06840,1,0,0
5884,060367500,06840,0,1,0
5885,060367600,06840,0,0,1
5886,060367700,06840,0,0,1
5887,060368000,06840,1,0,0
5888,060368100,06448,0,0,1
5889,060368200,06448,0,0,1
5890,060368300,06448,0,0,1
5891,060368600,06840,1,0,0
5892,060368700,06840,0,0,1
5893,060368800,06840,1,0,0
5894,060368900,06840,0,0,1
5895,060369000,06840,0,0,1
5896,060369100,06840,1,0,0
5897,060369200,06840,1,0,0
5898,060369500,06763,0,0,1
5899,060369600,06763,0,1,0
5900,060369700,06763,1,0,0
5901,060369900,06763,0,1,0
5902,060370000,06189,1,0,0
5905,060370300,06189,0,0,1
5906,060370400,06539,0,0,1
5907,060370500,06539,1,0,1
5908,060370600,06539,1,0,0
5909,060370700,06539,1,0,0
5910,060371000,06539,1,0,0
5911,060371100,06539,0,0,1
5912,060371300,06091,1,0,0
5913,060371400,06091,1,0,0
5914,060371500,06091,0,0,1
5915,060371800,06091,0,0,1
5916,060371900,06091,1,0,0
5917,060372000,06091,0,1,0
5918,060372100,06091,1,0,1
5919,060372200,06091,0,0,1
5920,060372400,06028,1,0,0
5921,060372500,06028,0,0,1
5922,060372700,06371,0,0,1
5923,060373000,06539,0,0,1
5924,060373100,06371,1,0,0
5925,060373200,06091,1,0,0
5926,060373300,06091,0,0,1
5927,060373400,06091,1,0,0
5928,060373500,06539,0,0,1
5929,060373600,06539,1,0,0
5930,060373700,06539,0,0,1
5931,060373900,06595,1,0,0
5932,060374000,06595,1,0,0
5933,060374100,06595,0,0,1
5934,060374200,06595,1,0,0
5935,060374300,06595,1,0,0
5936,060374500,06595,0,1,0
5937,060374600,06595,1,0,0
5938,060374700,06595,0,0,1
5939,060374800,06658,1,0,1
5940,060374900,06658,0,0,1
5941,060375000,06658,0,0,1
5942,060375100,06658,1,0,0
5943,060375200,06658,0,0,1
5944,060375300,06658,1,0,0
5945,060375400,06749,0,1,0
5946,060375500,06749,0,0,1
5947,060375600,06749,1,0,1
5950,060375900,06749,1,0,0
5952,060376100,06749,1,0,0
5954,060376300,06497,0,1,0
5955,060376400,06497,0,0,1
5956,060376500,06497,0,0,1
5957,060376600,06497,0,0,1
5958,060376700,06497,1,0,0
5959,060376800,06497,0,0,1
5960,060376900,06497,1,0,0
5961,060377000,06497,0,0,1
5962,060377100,06497,0,0,1
5963,060377200,06035,0,0,1
5964,060377300,06035,0,0,1
5965,060377400,06035,0,0,1
5966,060377500,06035,1,0,0
5967,060377600,06035,1,0,0
5971,060377800,06035,1,0,0
5972,060377900,06497,1,0,0
5973,060378000,06455,0,0,1
5974,060378100,06455,0,0,1
5975,060378200,06455,1,0,0
5976,060378300,06455,1,0,0
5977,060378400,06455,0,0,1
5980,060378600,06497,1,0,0
5981,060378700,06791,0,0,1
5982,060378800,06427,0,1,0
5983,060379100,06791,1,0,0
5984,060379200,06791,1,0,0
5985,060379400,06791,0,0,1
5986,060379500,06791,0,0,1
5988,060379800,06539,0,0,1
5989,060379900,06539,0,1,0
5990,060380000,06539,1,0,0
5991,060380200,06280,0,1,0
5992,060380300,06434,0,0,1
5993,060380400,06434,1,0,0
5994,060380500,06434,1,0,0
5995,060380600,06280,1,0,0
5999,060380900,06490,1,0,0
6000,060381000,06490,1,0,0
6001,060381300,06091,0,0,1
6002,060381400,06091,0,0,1
6003,060381500,06091,0,1,0
6004,060381600,06091,0,0,1
6005,060381700,06091,1,0,1
6006,060381800,06091,0,1,0
6007,060381900,06091,1,0,0
6008,060382000,06091,0,1,0
6009,060382100,06091,0,0,1
6010,060382200,06091,0,0,1
6011,060382500,06840,0,1,0
6012,060382600,06840,0,0,1
6013,060382700,06091,0,1,0
6014,060382900,06091,1,0,1
6015,060383000,06091,0,0,1
6016,060383300,06091,1,0,1
6017,060383400,06091,0,0,1
6018,060383500,06252,1,0,1
6020,060383700,06252,1,0,0
6021,060383800,06252,0,0,1
6022,060383900,06252,1,0,0
6023,060384100,06252,0,0,1
6024,060384200,06252,1,0,1
6025,060384300,06252,1,0,0
6026,060384400,06455,0,0,1
6027,060384600,06455,0,0,1
6028,060384700,06455,0,0,1
6029,060384800,06455,0,0,1
6030,060384900,06455,0,0,1
6031,060385000,06455,0,0,1
6032,060385100,06455,0,0,1
6033,060385200,06455,0,0,1
6034,060385300,06455,0,0,1
6035,060385400,06455,0,0,1
6036,060385500,06455,0,0,1
6037,060385600,06455,0,0,1
6038,060385700,06455,0,0,1
6039,060385800,06560,0,0,1
6040,060385900,06560,1,0,0
6041,060386000,06560,1,0,0
6042,060386100,06560,0,0,1
6043,060386200,06560,0,1,0
6044,060386300,06560,0,0,1
6045,060386400,06028,0,0,1
6046,060386500,06434,0,0,1
6047,060386700,06434,0,0,1
6048,060386800,06280,0,0,1
6049,060386900,06280,0,0,1
6050,060387100,06280,1,0,0
6051,060387300,06280,0,0,1
6052,060387400,06847,0,1,0
6053,060387500,06847,0,0,1
6054,060387600,06847,0,0,1
6055,060387800,06847,0,0,1
6056,060387900,06847,1,0,0
6057,060388100,06847,0,1,0
6058,060388101,06847,0,1,0
6059,060388200,06847,1,0,0
6060,060388400,06434,0,0,1
6061,060388500,06434,0,0,1
6062,060388600,06434,1,0,0
6063,060388700,06434,0,0,1
6064,060388800,06434,0,0,1
6065,060388900,06434,1,0,0
6066,060389000,06434,0,0,1
6067,060389100,06434,0,0,1
6068,060389300,06434,1,0,0
6069,060389500,06434,0,0,1
6070,060389600,06434,0,0,1
6071,060389700,06434,1,0,0
6072,060389800,06434,1,0,0
6073,060389900,06434,0,1,0
6074,060390000,06434,0,0,1
6075,060390100,06861,0,0,1
6076,060390200,06861,0,1,0
6077,060390300,06861,1,0,0
6078,060390400,06861,1,0,0
6079,060390800,06861,1,0,1
6080,060390900,06861,0,0,1
6081,060391000,06861,1,0,0
6082,060391100,06028,1,0,0
6083,060391200,06028,1,0,0
6087,060391600,06791,0,0,1
6088,060391700,06434,1,0,0
6089,060391800,06434,1,0,0
6091,060392100,06434,0,0,1
6092,060392200,06434,0,0,1
6093,060392400,06028,1,0,0
6094,060392500,06280,1,0,0
6095,060392600,06280,1,0,0
6096,060392700,06280,1,0,0
6097,060392800,06280,0,0,1
6098,060392900,06280,1,0,0
6099,060393100,06245,1,0,0
6100,060393200,06245,1,0,0
6101,060393300,06245,0,0,1
6102,060393400,06028,1,0,0
6103,060393500,06028,1,0,0
6104,060393600,06455,0,0,1
6105,060393700,06455,0,0,1
6106,060393800,06455,0,0,1
6107,060393900,06455,0,0,1
6108,060394000,06455,0,0,1
6109,060394100,06014,0,0,1
6110,060394200,06014,0,0,1
6111,060394300,06014,0,0,1
6112,060394400,06014,0,0,1
6113,060394500,06014,0,0,1
6114,060394600,06455,0,0,1
6115,060394700,06455,0,0,1
6116,060394800,06455,0,0,1
6117,060394900,06455,0,0,1
6118,060395000,06455,0,0,1
6119,060395100,06455,0,0,1
6120,060395200,06455,0,0,1
6121,060395300,06455,0,0,1
6122,060395500,06784,0,0,1
6124,060395700,06091,0,0,1
6125,060395800,06035,0,0,1
6126,060395900,06427,0,1,0
6127,060395902,06427,0,1,0
6128,060396000,06427,1,0,0
6129,060396100,06427,1,0,0
6130,060396300,06427,0,0,1
6131,060396400,06427,0,1,0
6133,060396600,06658,1,0,0
6134,060396800,06658,1,0,1
6135,060396900,06658,0,0,1
6136,060397300,06028,0,0,1
6137,060397600,06658,0,1,0
6138,060397700,06490,1,0,0
6142,060397900,06490,0,0,1
6143,060398100,06490,1,0,0
6144,060398200,06490,0,0,1
6145,060398300,06658,0,0,1
6146,060398400,06658,1,0,0
6147,060398500,06658,0,1,0
6148,060398600,06658,1,0,0
6150,060398800,06658,0,0,1
6151,060398900,06658,1,0,0
6152,060399000,06658,1,0,0
6153,060399100,06658,1,0,0
6154,060399300,06658,1,0,0
6155,060399400,06658,0,1,0
6156,060399500,06658,0,1,0
6157,060399600,06658,0,1,0
6159,060399900,06700,0,0,1
6160,060400000,06700,1,0,0
6161,060400100,06700,0,0,1
6163,060400400,06700,1,0,0
6164,060400500,06700,1,0,0
6165,060400600,06700,0,0,1
6166,060400900,06427,0,0,1
6167,060401000,06427,0,0,1
6168,060401100,06427,1,0,0
6169,060401200,06826,1,0,0
6170,060401400,06035,1,0,0
6171,060401600,06035,1,0,0
6172,060401700,06638,1,0,0
6173,060401800,06035,1,0,0
6174,060401900,06638,0,0,1
6175,060402000,06638,1,0,0
6176,060402100,06638,0,0,1
6177,060402300,06490,1,0,0
6178,060402400,06490,1,0,0
6179,060402500,06490,1,0,0
6180,060402600,06490,0,1,0
6181,060402800,06490,0,0,1
6182,060402900,06490,0,1,0
6183,060403000,06490,0,0,1
6184,060403100,06490,1,0,1
6185,060403200,06539,0,1,0
6186,060403300,06028,1,0,0
6187,060403400,06427,0,0,1
6188,060403500,06427,1,0,0
6190,060403800,06035,0,0,1
6191,060403900,06035,0,0,1
6192,060404000,06035,0,0,1
6193,060404100,06035,1,0,0
6194,060404200,06035,1,0,0
6196,060404400,06035,1,0,0
6198,060404600,06638,0,1,0
6199,060404700,06638,0,0,1
6200,060404800,06638,0,1,0
6201,060404900,06638,0,1,0
6202,060405000,06638,0,0,1
6203,060405100,06861,0,0,1
6204,060405200,06861,1,0,0
6205,060405300,06861,0,1,0
6206,060405400,06861,0,0,1
6207,060405500,06364,0,1,0
6208,060405600,06364,1,0,0
6210,060406100,06490,1,0,0
6211,060406200,06035,1,0,0
6213,060406400,06035,1,0,0
6214,060406600,06658,0,0,1
6215,060406700,06658,0,1,0
6216,060406800,06749,1,0,0
6217,060407000,06749,1,0,0
6218,060407100,06749,0,0,1
6219,060407200,06749,1,0,0
6220,060407300,06749,0,1,0
6221,060407400,06749,0,0,1
6222,060407500,06840,0,1,0
6223,060407600,06840,0,1,0
6224,060407700,06840,0,0,1
6225,060407800,06840,1,0,0
6226,060407900,06840,0,0,1
6228,060408100,06840,0,0,1
6229,060408400,06840,1,0,0
6230,060408500,06840,1,0,0
6231,060408600,06840,0,0,1
6232,060408700,06581,0,0,1
6233,060408800,06581,0,0,1
6234,060408900,06203,0,0,1
6235,060409000,06700,0,0,1
6236,060409100,06658,0,0,1
6237,060409300,06427,0,0,1
6239,060409600,06658,0,0,1
6240,060409800,06658,1,0,1
6241,060410000,06658,1,0,0
6242,060410100,06658,0,1,0
6243,060410200,06658,1,0,0
6244,060410300,06658,1,0,0
6245,060410500,06658,0,0,1
6246,060410600,06658,0,0,1
6247,060410800,06658,0,0,1
6248,060410900,06861,0,1,0
6249,060411000,06861,0,0,1
6250,060411100,06861,1,0,0
6251,060411200,06861,1,0,1
6252,060411400,06638,0,0,1
6253,060411500,06638,0,0,1
6254,060411600,06638,0,0,1
6255,060411700,06638,0,1,0
6256,060411800,06638,1,0,0
6257,060411900,06658,0,0,1
6258,060412000,06658,0,0,1
6259,060412100,06658,1,0,0
6260,060412200,06658,1,0,0
6261,060412300,06658,1,0,0
6262,060412400,06525,0,0,1
6263,060412500,06658,1,0,0
6264,060412600,06658,0,0,1
6265,060412700,06658,0,0,1
6266,060412800,06658,1,0,0
6267,060413000,06581,0,0,1
6268,060413100,06581,1,0,0
6269,060413200,06581,0,0,1
6270,060413300,06581,1,0,0
6271,060413400,06581,0,1,0
6272,060413500,06581,0,0,1
6273,060413600,06581,0,0,1
6274,060413700,06581,0,0,1
6275,060413800,06581,0,1,0
6276,060413801,06581,0,1,0
6277,060413900,06581,0,0,1
6278,060414000,06665,0,0,1
6279,060414200,06861,1,0,0
6280,060414300,06266,0,0,1
6281,060414400,06266,1,0,1
6283,060414600,06805,1,0,0
6284,060414700,06805,0,0,1
6285,060414800,06805,0,0,1
6286,060414900,06805,0,0,1
6287,060415000,06805,0,0,1
6288,060415100,06805,1,0,0
6289,060415200,06805,0,0,1
6290,060415300,06805,0,0,1
6292,060415600,06007,0,0,1
6293,060415700,06007,0,0,1
6294,060415800,06007,0,0,1
6295,060415900,06007,1,0,0
6296,060416100,06441,1,0,0
6298,060416300,06427,0,0,1
6299,060416400,06441,0,0,1
6300,060416500,06441,0,0,1
6301,060416600,06441,0,0,1
6302,060416700,06441,1,0,0
6303,060416800,06441,0,0,1
6305,060417100,06609,0,0,1
6306,060417200,06609,1,0,0
6307,060417300,06609,1,0,0
6308,060417400,06609,1,0,0
6309,060417500,06224,1,0,0
6310,060417600,06224,0,0,1
6311,060417700,06224,0,0,1
6312,060417900,06274,1,0,0
6313,060418000,06805,0,0,1
6314,060418100,06805,0,0,1
6315,060418200,06805,0,0,1
6316,060418300,06805,1,0,0
6317,060418400,06805,1,0,0
6318,060418500,06805,0,0,1
6319,060418600,06805,0,0,1
6320,060418700,06805,1,0,0
6321,060418800,06805,0,0,1
6322,060418900,06805,0,0,1
6323,060419000,06805,0,1,0
6324,060419200,06805,1,0,0
6326,060419600,06252,1,0,0
6327,060419700,06252,1,0,0
6328,060419800,06490,0,0,1
6329,060419900,06490,1,0,1
6330,060420000,06490,0,0,1
6331,060420200,06434,1,0,0
6332,060420300,06434,1,0,0
6333,060420400,06434,1,0,0
6334,060420500,06861,0,0,1
6335,060420600,06861,0,1,0
6336,060420700,06735,0,0,1
6337,060420900,06735,1,0,0
6338,060421000,06490,1,0,0
6339,060421100,06490,0,1,0
6340,060421300,06490,0,1,0
6341,060421600,06861,1,0,0
6343,060421800,06371,0,0,1
6344,060421900,06371,1,0,0
6345,060422000,06371,0,0,1
6346,060422100,06371,0,0,1
6347,060422200,06371,1,0,0
6348,060422300,06371,1,0,0
6349,060422400,06568,1,0,0
6350,060422500,06568,0,0,1
6351,060422700,06568,0,0,1
6352,060422800,06568,1,0,0
6353,060422900,06568,1,0,0
6354,060423000,06568,1,0,0
6355,060423100,06568,0,0,1
6357,060423400,06568,1,0,0
6358,060423600,06826,1,0,0
6360,060424000,06462,1,0,0
6361,060424100,06462,0,1,0
6362,060424200,06462,0,0,1
6363,060424400,06462,0,0,1
6364,060424500,06462,0,0,1
6365,060424600,06791,1,0,0
6366,060424700,06791,1,0,0
6370,060424900,06791,1,0,0
6371,060425000,06568,0,0,1
6372,060425100,06568,1,0,0
6373,060425200,06568,1,0,0
6374,060425300,06568,1,0,0
6375,060425400,06568,1,0,0
6376,060425500,06568,0,0,1
6377,060425600,06568,0,0,1
6378,060425700,06568,1,0,0
6379,060425800,06224,0,1,0
6380,060425900,06224,0,0,1
6381,060426000,06224,0,1,0
6382,060426100,06707,0,0,1
6383,060426200,06707,0,0,1
6384,060426300,06707,0,0,1
6385,060426400,06707,0,0,1
6386,060426500,06707,0,0,1
6387,060426600,06707,0,0,1
6388,060426900,06707,0,0,1
6389,060427000,06707,0,0,1
6390,060427100,06707,0,0,1
6391,060427300,06707,0,0,1
6392,060427400,06707,0,0,1
6393,060427500,06707,0,0,1
6394,060427600,06707,0,0,1
6395,060427700,06707,0,0,1
6396,060427800,06707,0,0,1
6397,060427900,06707,0,0,1
6398,060428000,06707,0,0,1
6399,060428100,06707,0,0,1
6400,060428200,06707,1,0,0
6401,060428300,06707,0,0,1
6402,060428400,06707,0,0,1
6403,060428500,06707,0,0,1
6404,060428600,06707,0,0,1
6405,060428700,06707,0,0,1
6406,060428800,06224,0,0,1
6410,060429200,06413,0,0,1
6416,060429500,06826,0,0,1
6417,060429600,06826,1,0,0
6418,060429700,06826,0,0,1
6419,060429800,06826,0,0,1
6420,060430000,06560,1,0,1
6421,060430100,06560,0,0,1
6422,060430200,06560,1,0,0
6423,060430300,06035,1,0,0
6424,060430400,06035,0,0,1
6429,060430600,06028,0,1,0
6430,060430700,06861,1,0,0
6431,060430800,06861,0,0,1
6432,060430900,06861,0,0,1
6433,060431000,06861,1,0,0
6435,060431400,06840,1,0,0
6436,060431500,06840,1,0,0
6437,060431600,06840,1,0,0
6438,060431700,06364,1,0,0
6439,060431800,06364,1,0,0
6440,060431900,06364,1,0,0
6441,060432000,06364,1,0,0
6442,060432100,06364,1,0,0
6443,060432200,06364,1,0,0
6444,060432300,06364,1,0,0
6445,060432400,06364,1,0,0
6446,060432500,06364,1,0,0
6447,060432600,06364,1,0,0
6448,060432700,06364,1,0,0
6449,060432800,06364,1,0,0
6450,060432900,06364,0,0,1
6451,060433000,06364,0,1,0
6457,060433500,06728,0,1,0
6458,060433600,06077,1,0,0
6459,060433700,06077,1,0,0
6460,060433800,06077,1,0,0
6461,060433900,06077,1,0,0
6462,060434000,06434,0,0,1
6463,060434100,06434,0,0,1
6464,060434200,06434,1,0,0
6465,060434300,06434,0,0,1
6466,060434600,06434,1,0,0
6467,060434700,06539,0,0,1
6468,060434800,06539,1,0,0
6469,060434900,06539,1,0,1
6470,060435000,06434,1,0,0
6471,060435100,06434,0,0,1
6472,060435200,06539,1,0,0
6475,060435400,06028,0,0,1
6476,060435800,06028,0,0,1
6478,060436000,06105,1,0,0
6479,060436100,06105,0,0,1
6480,060436200,06105,0,0,1
6481,060436300,06105,0,0,1
6482,060436400,06105,0,0,1
6483,060436500,06693,0,0,1
6484,060436700,06693,0,0,1
6485,060436800,06693,0,0,1
6489,060437300,06274,0,0,1
6490,060437400,06274,0,0,1
6491,060437500,06274,1,0,0
6492,060437700,06875,0,0,1
6493,060437800,06875,1,0,0
6494,060438000,06028,0,0,1
6495,060438100,06274,1,0,0
6496,060438200,06274,0,0,1
6497,060438300,06028,1,0,0
6498,060438400,06028,0,0,1
6499,060438500,06028,0,0,1
6500,060438600,06028,1,0,0
6501,060438700,06028,0,0,1
6502,060438800,06028,0,0,1
6503,060438900,06028,0,0,1
6504,060439000,06028,0,1,0
6505,060439100,06105,0,0,1
6506,060439600,06539,0,0,1
6507,060439700,06539,0,0,1
6508,060439800,06539,1,0,0
6509,060440100,06112,1,0,0
6510,060440200,06112,1,0,0
6511,060440300,06112,1,0,0
6512,060440400,06112,1,0,0
6513,060440500,06112,1,0,0
6514,060440600,06112,1,0,0
6515,060440700,06112,1,0,0
6516,060440800,06112,1,0,0
6517,060440900,06112,1,0,0
6518,060441000,06112,1,0,0
6519,060441100,06210,0,0,1
6520,060441200,06210,0,0,1
6522,060441400,06210,1,0,0
6523,060441500,06210,1,0,0
6524,060441600,06210,1,0,0
6525,060441700,06210,0,0,1
6526,060441800,06210,0,0,1
6527,060441900,06035,0,0,1
6528,060442000,06035,0,0,1
6529,060442100,06035,0,0,1
6530,060442200,06035,0,0,1
6531,060442300,06315,0,1,0
6532,060442400,06315,0,0,1
6533,060442500,06315,0,0,1
6534,060442600,06315,1,0,0
6535,060442700,06315,0,0,1
6536,060442800,06315,0,0,1
6537,060442900,06315,0,0,1
6538,060443000,06315,0,0,1
6539,060443100,06315,0,0,1
6540,060443200,06315,0,0,1
6541,060443300,06392,0,1,0
6542,060443500,06294,1,0,0
6543,060443600,06294,1,0,0
6546,060444000,06294,1,0,0
6547,060444400,06294,0,0,1
6548,060444600,06294,0,0,1
6549,060444700,06294,0,0,1
6550,060444900,06658,0,0,1
6551,060445000,06658,1,0,0
6552,060445100,06658,1,0,0
6554,060445400,06035,0,0,1
6555,060445500,06035,1,0,1
6556,060445700,06035,1,0,0
6557,060445800,06490,0,0,1
6558,060445900,06490,0,1,0
6559,060446200,06490,0,1,0
6560,060446400,06490,1,0,0
6561,060446500,06749,0,0,1
6562,060446600,06035,0,0,1
6563,060446700,06035,0,0,1
6564,060446800,06623,1,0,0
6565,060446900,06623,0,0,1
6566,060447000,06412,0,0,1
6567,060447200,06749,1,0,1
6568,060447400,06749,1,0,0
6570,060447600,06056,1,0,0
6571,060447700,06056,1,0,0
6572,060447800,06412,0,0,1
6573,060448000,06483,1,0,0
6574,060448100,06483,1,0,0
6575,060448200,06483,1,0,0
6576,060448300,06483,0,0,1
6577,060448400,06483,1,0,0
6578,060448500,06483,0,0,1
6579,060448600,06483,0,1,0
6580,060448700,06483,0,0,1
6581,060448800,06483,0,0,1
6582,060448900,06056,1,0,0
6585,060449200,06760,1,0,0
6586,060449300,06412,0,0,1
6587,060449400,06056,0,0,1
6588,060449600,06515,1,0,0
6589,060449700,06515,1,0,0
6590,060449800,06035,1,0,0
6591,060449900,06035,1,0,0
6592,060450000,06035,1,0,0
6593,060450300,06035,1,0,0
6594,060450400,06035,1,0,0
6595,060450500,06301,0,0,1
6596,060450600,06301,0,0,1
6597,060450700,06301,0,0,1
6598,060450800,06301,0,0,1
6599,060450900,06301,0,0,1
6600,060451000,06301,0,0,1
6601,060451100,06301,0,0,1
6602,060451200,06301,0,0,1
6603,060451300,06301,0,0,1
6604,060451400,06301,0,0,1
6605,060451700,06301,0,0,1
6606,060451800,06301,0,0,1
6607,060451900,06301,0,0,1
6608,060452000,06301,0,0,1
6610,060452200,06301,1,0,0
6611,060452300,06301,1,0,0
6612,060452400,06301,0,1,0
6613,060452401,06630,0,1,0
6614,060452500,06301,0,1,0
6615,060452600,06301,0,0,1
6616,060452700,06056,0,0,1
6617,060452800,06056,0,0,1
6618,060452900,06056,0,0,1
6619,060453100,06056,1,0,0
6620,060453300,06056,0,1,0
6621,060453500,06056,1,0,0
6622,060453600,06056,1,0,0
6623,060453800,06056,0,0,1
6624,060453900,06056,0,1,0
6625,060454000,06056,0,0,1
6626,060454100,06056,1,0,0
6627,060454200,06056,1,0,0
